CultCode,제목,장소,startDate,startTime,EndDate,EndTime,지하철
148294,[강남문화재단] 제984회 목요예술무대 [타악콘서트! Feel굿],강남씨어터(역삼1동복합문화센터 3층),2024-08-08,19:00,2024-08-08,,"""강남역"", ""역삼역"""
148256,[시민청] 8월 바스락콘서트 [U.BAR.E avec les amis : 유발이와 친구들],시민청 B2 바스락홀,2024-08-08,19:00,2024-08-08,20:00,"""시청역"", ""을지로입구역"""
148565,2024 라율 썸머 페스티벌,라율아트홀,2024-08-08,19:30,2024-08-31,,"""남부터미널역"""
147565,[세종문화회관] 유라 [꽤 많은 수의 촉수 돌기] _싱크넥스트24,세종S씨어터,2024-08-09,,2024-08-10,,"""광화문역"", ""경복궁역"""
148559,2024 문화가 흐르는 예술섬 노들 [케이컬처(K-CULTURE) 특별주간],노들섬 잔디마당,2024-08-09,,2024-08-11,,"""용산역"", ""신용산역"", ""노들역"""
149019,[세종문화회관] 동맥과 정맥,꿈의숲 아트센터,2024-08-09,,2024-11-10,,
148544,[서울역사박물관] 서울의 지하철,서울역사박물관 기획전시실A,2024-08-09,09:00,2024-11-03,18:00,"""광화문역"", ""서대문역"""
148712,2024 한복상점,DDP 아트홀 전관(서울시 중구),2024-08-09,10:00,2024-08-12,19:00,"""동대문역사문화공원역"""
148803,[슈페리어갤러리] 너와 나 그리고 그곳에,슈페리어갤러리,2024-08-09,10:00,2024-09-02,19:00,"""삼성역"""
148538,카일리 매닝 : 황해 (Kylie Manning : Yellow Sea),스페이스K 서울 (서울시 강서구 마곡중앙8로 32),2024-08-09,10:00,2024-11-10,18:00,"""마곡역"""
148492,[서울식물원] 로맨틱지중해_온실 야간 특별관람 및 음악회,서울식물원 온실,2024-08-09,19:00,2024-08-10,21:00,
148083,[관악문화재단] 세상에서 가장 아름다운 오페라 [라 보엠],관악아트홀 공연장,2024-08-09,19:30,2024-08-10,15:00,"""서울대입구역"", ""신림역"""
147633,2024 종로 가족공연 축제- 여름 [달님이 주신 아이],종로 아이들극장,2024-08-09,19:30,2024-08-17,11:00,"""한성대입구역"", ""혜화역"""
148643,[강동문화재단] 음(音)고지신,소극장 드림,2024-08-09,20:00,2024-08-09,,"""고덕역"""
148463,2024년 야간 공연 관람권_뮤지컬 [홍련],대학로 자유극장,2024-08-09,20:00,2024-08-09,,"""혜화역"""
146528,[서울시립교향악단] 2024 서울시향 니컬러스 카터의 슈만 교향곡 3번,롯데콘서트홀,2024-08-09,20:00,2024-08-09,,"""잠실역"""
148465,"[금천문화재단] 금천아트바캉스 - 야외공연, 전시 소개","금천구청 광장, 썬큰 광장",2024-08-09,20:00,2024-08-18,22:00,"""금천구청역"", ""구로디지털단지역"""
148085,[금천문화재단] 금천아트바캉스 [물첨벙],금나래 물첨벙쉼터,2024-08-10,,2024-08-17,,"""금천구청역"", ""구로디지털단지역"""
148230,2024 한강페스티벌 여름축제 [나만의 한강호 경주대회],잠실한강공원 잠실나들목 앞 둔치,2024-08-10,09:00,2024-08-11,18:00,"""잠실나루역"", ""잠실역"", ""신천역"""
148277,[동대문문화재단] 공모선정전시 [Making the cell],답십리영화미디어아트센터 1층 기획전시실,2024-08-10,09:00,2024-09-01,18:00,"""답십리역"""
148000,[노원문화재단] 노원어린이극장 축제 프로그램 [와따가따 가족극장],노원어린이극장,2024-08-10,10:00,2024-08-11,17:00,"""노원역"""
148470,"[도봉문화재단] 「2024 도봉 예술인, 단체 지원사업」 - 기이하고 기묘한 이야기",도봉구민회관 소극장,2024-08-10,13:00,2024-08-10,15:00,"""쌍문역"", ""창동역"""
148679,2024 키즈 시니어 문화화합 페스티벌,어린이 대공원 숲속의 무대,2024-08-10,15:00,2024-08-10,19:30,"""어린이대공원역"""
148523,[서초문화재단] 서리풀 작곡가 탐구 시리즈 [Schubert & Piazzolla],반포심산아트홀,2024-08-10,15:00,2024-08-10,,
148244,"[강남문화재단] 이야기가 있는 토크콘서트 - 최태성 강사, 밴드 경지와 함께하는 역사콘서트","강남씨어터(역삼1동 복합문화센터3층, 강남구 역삼로 7길16)",2024-08-10,15:00,2024-08-10,,"""강남역"", ""역삼역"""
148107,[구로문화재단] 창작매직컬 [명화배달부],구로아트밸리 예술극장,2024-08-10,16:00,2024-08-10,,"""대림역"", ""신도림역"", ""구로역"""
148468,"[은평문화재단] 2024 은평문화재단 알테무지크서울 「콘서트오페라, 세비야의 이발사」",은평문화예술회관 공연장,2024-08-10,17:00,2024-08-10,,"""불광역"", ""녹번역"", ""역촌역"""
148233,"[송파문화재단] 재즈와 탱고, 그리고 성악이 흐르는 Happy Summertime Concert",롯데콘서트홀,2024-08-10,17:00,2024-08-10,,"""잠실역"""
148149,[서초문화재단] [2024 클래식다방 - 샤론아트홀] 기린(GuiLin)과 함께 꽃놀이,샤론아트홀,2024-08-10,17:00,2024-08-10,18:00,"""서초역"""
147804,[세종문화회관] 여름방학 청소년을 위한 음악회 시리즈 I MEG 앙상블 청소년 음악회,세종체임버홀,2024-08-10,17:00,2024-08-10,,"""광화문역"", ""경복궁역"""
148597,2024 한강페스티벌 여름축제 [한강달빛서커스],반포한강공원 달빛광장 수변무대,2024-08-10,20:00,2024-08-11,21:00,
148039,[성동문화재단] 조 판스워스 & 허지희 첫 내한공연,성수아트홀,2024-08-11,16:30,2024-08-11,,"""뚝섬역"""
148146,2024 이럴때 이런음악 해설이 있는 청소년음악회,영산아트홀,2024-08-11,19:30,2024-08-12,,"""여의나루역"""
147511,뮤지컬 아이스쇼 [G-SHOW : THE LUNA],서울잠실학생체육관,2024-08-12,,2024-08-31,,2호선 종합운동장
148501,[한강사진전] 한강의 시간 : 물과 공존하는 이야기,마포문화비축기지 T2,2024-08-12,10:00,2024-08-16,17:00,"""월드컵경기장역"""
149048,[DDP] 서울시의 새로운 쓰레기통 디자인 전시,DDP디자인스토어,2024-08-12,10:00,2024-09-02,20:00,"""동대문역사문화공원역"""
148782,[성동문화재단] 시멘트 : 모멘트,한양대학교 박물관 3층 기획전시실,2024-08-12,10:00,2024-10-02,17:00,"""한양대역"""
148247,[세종문화회관] 소프라노 양귀비 독창회,세종문화회관 세종체임버홀,2024-08-12,19:30,2024-08-12,,"""광화문역"", ""경복궁역"""
148495,[서울남산국악당] 남산골 밤마실 [기담야행3],서울남산국악당,2024-08-12,20:00,2024-08-17,,"""충무로역"""
148784,[성동문화재단] 신현우 개인전 : 비상,성수 아뜰리에,2024-08-13,10:00,2024-08-17,19:00,
148921,[운현궁] 2024 하우스뮤지엄 [운현궁의 여름: 생활속의 우리옷과 규방공예],운현궁 노락당,2024-08-13,10:00,2024-08-18,18:00,"""안국역"""
148795,[도봉문화재단] 둘리뮤지엄 기획전시 [둘리네 문방구],둘리뮤지엄 1층 기획전시실,2024-08-13,10:00,2025-02-28,18:00,"""쌍문역"""
148624,[서초문화원] 제7회 썸머 [클래식판타지],서초문화예술회관 1층 아트홀,2024-08-13,19:00,2024-08-14,20:30,"""양재역"""
147806,[세종문화회관] 조현진 플루트 독주회,세종체임버홀,2024-08-13,19:30,2024-08-13,,"""광화문역"", ""경복궁역"""
148564,2024 노들섬 [라이브하우스_뜻밖의 토크 콘서트] 안인모 피아니스트,노들섬 라이브하우스,2024-08-13,19:30,2024-09-10,21:00,"""용산역"", ""신용산역"", ""노들역"""
148119,[중구문화재단] 연극 [사운드 인사이드],충무아트센터 중극장 블랙,2024-08-13,19:30,2024-10-27,15:00,"""신당역"", ""동대문역"""
148750,[시민청] 공간지원사업-  PBL창의융합연구소와 함께하는 [지구에서 펼쳐지는 우주탐험],시민청 지하 1층 시민플라자 B,2024-08-14,09:00,2024-08-26,21:00,"""시청역"", ""을지로입구역"""
148900,[동작문화재단] 2024년 동작아트갤러리 전시공간지원사업 [열린 갤러리] 선정 전시 [그을음이 지나간 일상],동작아트갤러리 전시실,2024-08-14,09:00,2024-08-30,18:00,"""보라매병원역"""
148755,Typography Symphony (타이포그래피 심포니) - 문자와 기호의 시각적 교향곡,서울시 서초구 방배선행길 12 1층 앤스카페,2024-08-14,09:00,2024-09-03,19:00,"""사당역"""
149010,[세종뮤지엄갤러리] 이태길 기획 초대전,세종대학교 대양AI센터 지하2층 세종뮤지엄갤러리,2024-08-14,09:30,2024-08-25,17:00,"""어린이대공원역"""
148744,[강동문화재단] WEEKEND+ in Gangdong展,아트갤러리 그림,2024-08-14,10:00,2024-09-08,18:00,"""고덕역"""
148910,[세종문화회관] 2024 대교국제조형심포지엄,세종미술관 1관,2024-08-14,10:30,2024-08-27,19:00,"""광화문역"""
148797,[도봉문화재단] 2024 도봉 예술인·단체 지원사업 [할머니와 순구],김근태도서관 2층 공간 마루,2024-08-14,14:00,2024-08-14,,"""도봉산역"""
148209,[세종문화회관] S-CLASSIC WEEK,세종체임버홀,2024-08-14,17:00,2024-08-17,19:30,"""광화문역"", ""경복궁역"""
148201,제9회 대한민국장애인국제무용제 KIADA2024,"서울 종로구 대학로8길 7, 아르코예술극장 대극장·소극장",2024-08-14,19:30,2024-08-18,16:00,"""혜화역"""
147713,2024 패밀리 아이스쇼 [피터팬 온 아이스] 오리지널 내한공연,목동아이스링크,2024-08-14,19:30,2024-08-18,13:00,5호선 오목교 (2번출구) 도보 10분
147567,[세종문화회관] 메타코미디 [코미디 어셈블: 만담] _싱크넥스트24,세종S씨어터,2024-08-15,,2024-08-15,,"""광화문역"", ""경복궁역"""
147023,[영등포문화재단] 이상한 나라의 앨리스,영등포아트홀,2024-08-15,,2024-08-18,,"""영등포구청역"""
149049,[DDP] 구름이 걷히니 달이 비치고 바람 부니 별이 빛난다,DDP 뮤지엄전시 2관,2024-08-15,10:00,2025-04-30,20:00,"""동대문역사문화공원역"""
148880,제79주년 광복절 기념 타종식,보신각 일대,2024-08-15,11:00,2024-08-15,13:00,"""종각역"""
